"season","aname","title","link","slot","day","startTime","endTime","station","episodes","episodesRev","percentage","date","ave","actor","producer","chiefProducer","director","script","original","themeSong","sungInDrama","inDramaSong","endingMusic","openingMusic","themeMusic","imageMusic","titleMusic","synopsis","MATCHED","TYPE","DISTANCE"
"0304","cyobi","動物のお医者さん","http://www.tv-asahi.co.jp/cyobi/","木曜21：00〜21：54　（全11回）　","Thu","21:00","21:54","テレビ朝日","11","11","13.70,10.80,9.90,10.10,8.60,7.60,9.10,11.30,9.20,8.80,9.70","4/17,4/24,5/1,5/8,5/15,5/22,5/29,6/5,6/12,6/19,6/26","9.89","吉沢悠,和久井映見,江守徹,岸田今日子,草刈正雄,要潤,加賀美早紀,高杉瑞穂,平井理央,cyobi","高橋浩太郎,霜田一寿","","佐藤嗣麻子,久野昌宏,山崎貴","横田理恵,深沢正樹,古沢良太,江頭美智留","佐々木倫子「動物のお医者さん」","諫山実生,『朝陽の中で微笑んで』","","","","","","","","H大の敷地内を歩く中、高校3年生の西根公輝と二階堂昭夫は険しい顔をしたシベリアン・ハスキーの子犬と出会う。高校生にしては落ち着いた雰囲気を醸し出していた公輝は、里親を探していたH大教授の漆原に子犬を押し付けられる。当初からH大を志望していた公輝だったが、子犬の飼育により発生する病院代などを節約するため、獣医師を目指すことになる。子犬は「チョビ」と命名されて西根家でネコやニワトリと共に飼育され、大人しく忍耐力のある物分かりの良い犬に育っていく。","動物のお医者さん","ORIGINAL","0.000"
"0304","ohakobi","あなたの人生お運びします","http://www.tbs.co.jp/ohakobi/","木曜22：00〜22：54　（全11回）　","Thu","22:00","22:54","TBS","11","11","13.30,8.10,7.70,6.70,6.40,7.60,7.10,7.50,5.00,9.10,9.10","4/10,4/17,4/24,5/1,5/8,5/15,5/22,5/29,6/5,6/12,6/19","7.96","藤原紀香,山口智充,佐々木蔵之介,小池栄子,江波杏子,加賀まり子,橋爪功","植田博樹","","生野慈朗","大石静","","Retro G-Style,『What’s the answer?』","","","","","","","","大阪の下町・天下茶屋に住む真喜（藤原紀香）に一目ぼれした賢太郎（山口智充）が、「一緒に運送業をしよう」と提案しつつ結婚。初めは順調に見えたが、オイルショックが影響し不振に陥る。そこで引越し業に特化した経営に建て直しを図る。それが一躍日本を代表する引越し業に成長していくまでを描くサクセスドラマであった。","あなたの人生お運びします!","PREFIX","0.000"
"0304","muko2003","ムコ殿2003","http://www.fujitv.co.jp/muko2003/","木曜22：00〜22：54　（全11回）　","Thu","22:00","22:54","フジテレビ","11","11","15.00,14.00,11.70,13.60,15.50,12.10,12.30,12.20,11.10,10.40,10.20","4/17,4/24,5/1,5/8,5/15,5/22,5/29,6/5,6/12,6/19,6/26","12.55","長瀬智也,酒井法子,篠原涼子,星野真里,三浦理恵子,末永遥,平賀雅臣,与座嘉秋,おかやまはじめ,小野真弓,鈴木リョウジ,上地雄輔,黒沢年雄,つんく♂,松下由樹,岸本加世子","栗原美和子","","西浦正記,久保田哲史","都築浩","","桜庭裕一郎,『お前やないとあかんねん』","","","","","","","","NO_SYNOPSIS","ムコ殿","PREFIX","0.000"
"0304","bj4649","ブラックジャックによろしく","http://www.tbs.co.jp/bj4649/","金曜22：00〜22：54　（全11回）　","Fri","22:00","22:54","TBS","11","11","15.40,15.70,14.60,12.10,13.60,12.60,14.30,14.40,12.60,16.00,14.30","4/11,4/18,4/25,5/2,5/9,5/16,5/23,5/30,6/6,6/13,6/20","14.15","妻夫木聡,鈴木京香,加藤浩次,杉本哲太,松尾政寿,綾瀬はるか,今井陽子,三浦友和,緒形拳","伊與田英徳","貴島誠一郎","平野俊一,三城真一","後藤法子","佐藤秀峰「ブラックジャックによろしく」","平井堅,『LIFE is・・・』","","","","","","","","NO_SYNOPSIS","ブラックジャックによろしく","ORIGINAL","0.000"
"0304","mahou","ぼくの魔法使い","http://www.ntv.co.jp/mahou/","土曜21：00〜21：54　（全11回）　","Sat","21:00","21:54","日本テレビ","11","11","12.00,10.80,10.30,8.30,8.90,7.90,9.60,8.20,11.10,6.60,9.70","4/19,4/26,5/3,5/10,5/17,5/24,5/31,6/7,6/14,6/21,7/5","9.40","伊藤英明,篠原涼子,古田新太,大倉孝二,小田茜,阿部サダヲ,西村雅彦,ベッキー,速水もこみち,小倉久寛,木内みどり","荻野哲弘","","水田伸生","宮藤官九郎","","BREATH,『アイ・ラブ・ユー』","","","","","","","","主人公は、「バカップル」と呼ばれるほど超ラブラブな夫婦。あるアクシデントをきっかけに何かを思い出そうとするとおじさんの姿に変身するようになった妻と、その対処にあたふたする夫が、さまざまなトラブルを乗り越える夫婦愛をコミカルに描く。","ぼくの魔法使い","ORIGINAL","0.000"
"0304","e-housoku","笑顔の法則","http://www.tbs.co.jp/e-housoku/","日曜21：00〜21：54　（全11回）　","Sun","21:00","21:54","TBS","11","11","19.10,17.50,13.50,11.40,11.50,11.00,13.20,11.90,14.20,11.70,11.80","4/13,4/20,4/27,5/4,5/11,5/18,5/25,6/1,6/8,6/15,6/22","13.35","竹内結子,阿部寛,西島秀俊,宮地真緒,高橋克美,柴田理恵,桜井淳子,陣内孝則,野際陽子","伊佐野英樹","","清弘誠,片山修,吉田秋生","寺田敏雄","","柴咲コウ,『眠レナイ夜ハ眠ラナイ夢ヲ』","","","","","","","","NO_SYNOPSIS","笑顔の法則","ORIGINAL","0.000"
"0307","madonna","僕だけのマドンナ","http://www.fujitv.co.jp/madonna/","月曜21：00〜21：54　（全11回）　","Mon","21:00","21:54","フジテレビ","11","11","18.30,14.40,13.30,12.10,12.60,12.40,13.50,11.40,11.00,12.40,13.40","7/7,7/14,7/21,7/28,8/4,8/11,8/18,8/25,9/1,9/8,9/15","13.16","滝沢秀明,長谷川京子,小西真奈美,島谷ひとみ,森本レオ,小泉孝太郎,島田久作,小堺一機,緒形直人","高井一郎","","永山耕三,澤田鎌作","岡田恵和","","サザンオールスターズ,『涙の海で抱かれたい〜SEA OF LOVE〜』","","","","","","","","大学で建築を学ぶ青年・恭一が、ある日マンションの自分の部屋に不法侵入していた年上の女性と出会う。彼女は恭一の向かいのマンションに住んでいるかつて自分と結婚の約束をしていた男性が、他の女性と結婚すると聞き、恭一の部屋で見張りをしていたという。恭一は片岡するみと名乗る女性のペースに振り回されつつも、奔放でありながらどこか謎の多い彼女に恋をしてしまう。","僕だけのマドンナ","ORIGINAL","0.000"
"0307","14","14ヶ月　〜妻が子供に還っていく〜","http://www.14months.com/","月曜22：00〜22：54　（全10回）　","Mon","22:00","22:54","日本テレビ","10","10","10.80,8.20,7.50,7.10,5.70,6.40,6.30,6.90,6.40,8.30","7/7,7/14,7/21,7/28,8/4,8/11,8/18,8/25,9/1,9/8","7.36","高岡早紀,中村俊介,酒井若菜,丘みつ子,伊藤沙莉,羽場裕一,鈴木ヒロミツ,乃木涼介,松尾政寿,勝野洋輔,川津春,戸田恵子,石黒賢","竹綱裕博,山本和夫,梶野祐司","","山本和夫,岡本浩一","瀧川晃代,渡辺千穂","市川たくじ「Separation〜きみが還る場所」","GABALL〜feat.Joanne,『幸せの表現』","","","","","","","","NO_SYNOPSIS","14ヶ月","PREFIX","0.000"
"0307","wb","ウォーターボーイズ","http://www.fujitv.co.jp/waterboys/","火曜21：00〜21：54　（全11回）　","Tue","21:00","21:54","フジテレビ","11","11","17.90,13.60,16.40,16.50,17.10,14.50,14.40,14.60,16.70,15.50,19.20","7/1,7/8,7/15,7/22,7/29,8/5,8/12,8/19,8/26,9/2,9/9","16.04","山田孝之,森山未來,瑛太,石垣佑磨,石井智也,宮地真緒,香椎由宇,谷啓,杉本哲太,眞鍋かをり,徳井優,菊池麻衣子,玉木宏,八嶋智人,竹中直人,柄本明,布施明","船津浩一,柳川由起子","","佐藤祐市,村上正典,高橋伸之","橋本裕志","矢口史靖,アルタミラピクチャーズ","福山雅治,『虹』","","","","","","","","シンクロに憧れ唯野高校水泳部に入部した'''進藤勘九郎'''（山田孝之）が高校最後の学園祭のシンクロ公演でリーダーに選ばれた。そこに、同じくシンクロに憧れている'''立松憲男'''（森山未來）が転校してくるも、シンクロ公演が突如中止されることに。さまざまな壁を乗り越えて夢のシンクロ公演実現へと向かってゆく。","WATER BOYS","MANUAL","0.000"
"0307","kunimitsu","クニミツの政","http://www.ktv.co.jp/kunimitsu/","火曜22：00〜22：54　（全11回）　","Tue","22:00","22:54","フジテレビ","11","11","10.70,10.60,8.60,10.60,9.90,10.30,8.00,12.10,8.60,9.10,10.30","7/1,7/8,7/15,7/22,7/29,8/5,8/12,8/19,8/26,9/2,9/9","9.89","押尾学,伊東美咲,吉岡美穂,上原美佐,マギー,斉藤暁,横山めぐみ,大杉漣,佐々木蔵之介","重松圭一,和田豊彦　etc","","","大石哲也,赤羽博,中島悟","安童夕馬","LIV,『Are you alive?』","","","","","","","","ひょんな事件（『EIJI』における「サイレント·ボマー」事件）をきっかけに政治に目覚めた東京都下町のヤンキーであった武藤国光が、師匠である牧原代議士（『EIJI』に登場する江川透流の父）の命令で、坂上竜馬の秘書として新千葉ヶ崎市の市長選挙を争う物語。国光の持つ天性の強運、カリスマ性と仲間の知恵を合わせて、強敵と戦っていく。","クニミツの政","ORIGINAL","0.000"
"0307","to-papa","ひと夏のパパへ","http://www.tbs.co.jp/to-papa/","水曜22：00〜22：54　（全11回→全10回）　","Wed","22:00","22:54","TBS","11","10","8.80,5.80,7.40,6.00,5.10,4.80,5.10,3.60,3.80,5.60","7/2,7/9,7/16,7/23,7/30,8/6,8/13,8/20,8/27,9/3","5.60","上戸彩,北村一輝,桜井幸子,柳沢慎吾,松重豊,北川弘美,つぐみ,松田悟志,小林千晴,沢尻エリカ,臼田あさ美,小日向文世,江波杏子,小林稔侍,渡辺いっけい","大川博史","","廣木隆一","樫田正剛","","上戸彩,『感傷』","","","","","","","","NO_SYNOPSIS","ひと夏のパパへ","ORIGINAL","0.000"
"0307","ouji","幸福の王子","http://www.ntv.co.jp/ouji/","水曜22：00〜22：54　（全11回）　","Wed","22:00","22:54","日本テレビ","11","11","11.80,11.00,11.70,12.20,12.00,12.30,9.00,11.20,14.00,11.50,11.20","7/2,7/9,7/16,7/23,7/30,8/6,8/13,8/20,8/27,9/3,9/10","11.63","本木雅弘,菅野美穂,綾瀬はるか,坂下千里子,平泉成,松原智恵子,川野直輝,立川絵理,井森美幸,渡部篤郎","大平太,太田雅晴","","猪股隆一,池田健司,長沼誠","遊川和彦","","Mr.Children,『Drawing』","","","","","","","","悲しい愛の物語からピュアに生きることの難しさを描いたドラマ。鳴川周平（本木雅弘）と安元海（菅野美穂）が両思いになったのを、与田良介（渡部篤郎）が引き裂こうとする。","幸福の王子 (テレビドラマ)","REVISED","0.000"
"0307","ai-ai","愛するために愛されたい","http://www.tbs.co.jp/ai-ai/","木曜21：00〜21：54　（全11回→全10回）　","Thu","21:00","21:54","TBS","11","10","11.50,9.20,7.10,5.50,6.80,4.30,5.90,4.10,4.60,5.60","7/3,7/10,7/17,7/24,7/31,8/7,8/14,8/21,8/28,9/4","6.46","坂口憲二,菊川怜,柳葉敏郎,武田修宏,山田優,曲山えり,遠藤直哉,斉木のか,草刈正雄,黒木瞳","中山和記","","小林義則,松田秀知","梅田みか,武井彩","","STING,『The moon over bourbon street』","","","","","","","","日本にある宇宙機関JASDAでスペースシャトルの打ち上げを目指す秋山達。途中、理沙が訓練中に山道を2キロも転げ落ちて怪我をしたり、星野がルナティックだったり、病気での死亡が示唆されていたはずの宮田が火事で亡くなったり、それにより謎の男・ジョージ松岡が赴任してきたりなどのトラブルもあったが、なんとかシャトルを打ち上げるところまでこぎつける。なお、このシャトル打ち上げプロジェクトには600億円かかっている。一方、初回でビルから落ちたのになぜか生きている玲子が実はゴーストであったことが、途中の回のナレーションで唐突に視聴者に明かされる。玲子は自分が死んだことを知らずに、今までタンゴを踊ったりシャンパンを飲んだり泡風呂に入ったりと生活してきたのだ。そして亡霊となって現れた宮田のテレパシーにより、玲子自身も自分がゴーストということを知るのであった。そして、最終回、色々あって急遽搭乗員となった秋山と星野はスペースシャトルに乗り込み宇宙へと赴く。ところが緊急事態が発生し、全ての計器が機能しなくなる。そこで、秋山は、同乗していた星野を脱出カプセルで射出させた後、宇宙空間に浮かび上がりながらタンゴを踊る巨大な玲子と会話をし、宇宙のかなたへ消えるのであった。そして秋山と玲子はどこかの時代のどこかの星に生まれ変わり、恋人同士となるのであった。","愛するために愛されたい","ORIGINAL","0.000"
"0307","kiku","菊次郎とさき","http://www.tv-asahi.co.jp/kiku/","木曜21：00〜21：54　（全10回）　","Thu","21:00","21:54","テレビ朝日","10","10","12.00,10.40,13.60,11.30,10.30,11.90,12.10,13.90,10.40,13.80","7/3,7/10,7/24,7/31,8/7,8/14,8/21,8/28,9/4,9/11","11.97","陣内孝則,室井滋,西島秀俊,京野ことみ,賀集利樹,桑原成吾,早瀬英里奈,若葉竜也,梨本謙次郎,濱田マリ,長門裕之,草笛光子","五十嵐文郎,稲垣ケンジ,中山秀一","","石橋冠","輿水泰弘","ビートたけし","SING LIKE TALKING,『Hello』","","","","","","","","NO_SYNOPSIS","菊次郎とさき","ORIGINAL","0.000"
"0307","kougen","高原へいらっしゃい","http://www.tbs.co.jp/kougen/","木曜22：00〜22：54　（全11回→全10回）　","Thu","22:00","22:54","TBS","11","10","9.80,7.40,6.30,7.70,6.70,6.70,7.50,6.30,5.70,8.00","7/3,7/10,7/17,7/24,7/31,8/7,8/14,8/21,8/28,9/4","7.21","佐藤浩市,西村雅彦,井川遥,堀内健,市川実和子,平山広行,大山のぶ代,純名りさ,入江雅人,平田満,高知東生,竹脇無我,余貴美子,菅原文太","志村彰,次屋尚","","今井和久,吉田健","前川洋一","山田太一","浜崎あゆみ,『Forgiveness』","","","","","","","","NO_SYNOPSIS","高原へいらっしゃい","ORIGINAL","0.000"
"0307","kotoh","Dr.コトー診療所","http://www.fujitv.co.jp/kotoh/","木曜22：00〜22：54　（全11回）　","Thu","22:00","22:54","フジテレビ","11","11","19.60,18.10,16.10,17.70,19.40,17.20,15.60,20.20,19.90,21.50,22.30","7/3,7/10,7/17,7/24,7/31,8/7,8/14,8/21,8/28,9/4,9/11","18.87","吉岡秀隆,柴咲コウ,時任三郎,大塚寧々,石田ゆり子,千石規子,泉谷しげる,筧利夫,小林薫","土屋健","","中江功,小林和宏","吉田紀子","山田貴敏","中島みゆき,『銀の龍の背に乗って』","","","","","","","","; 第1期: 東京の大学病院で外科医をしていた五島健助が星野正一とともに漁船に乗り込み、本土（沖縄本島）から6時間かかる志木那島をめざして洋上を行くところからドラマは始まる。それは島の診療所に常駐してくれる医師を長年さがし続けている志木那村役場の民生課長星野の要請だった。星野の娘で看護師の彩佳や役場の職員で診療所事務長の和田をスタッフとして張り切る五島だったが、それまでの経緯から島の医師を信用しない島民らは全く診療所に寄りつかない。最初の患者となった島の少年から感謝のしるしとして贈られた診療所の旗に「'''ドクターコトー診療所'''」と記されていたため、以来五島は島民からコトーと呼ばれることになる。コトーの医師としての技量の確かさと誠実な人がらはしだいに島民らに受け入れられ、交流を深めていった。そんななかコトーが大学病院を辞めるきっかけとなった医療事故の関係者巽謙司が来島し、最終話に向けて島民を巻きこむ大波乱となる。; 特別編: 志木那島で新年を迎えたコトーのもとに三上医師からの手紙が届く。大学病院を辞した三上はコトーと同じように僻地医療を担うべく、北海道にある礼別島（れべつとう：架空の島）診療所に赴任していた。島の医師は自分1人という責任の重さと、島民に信頼されない焦りとの苦悩をつづった文面から、コトーは自分が初めて志木那島に赴任して来た頃を思い出していた。ここから2003年第1期の主要エピソードを再編集した内容が回想される。東京へ研修中の彩佳からお土産を貰う。それは「週刊アクセス」という雑誌。離島医療に携わるコトーと島の現状が掲載されている。もちろんこの記事は巽謙司が書いたものである。そしてコトーは三上に励ましの手紙を書く。三上は患者となった1人暮らしの老女との交流を通して島の医師としての手応えを掴んで行く。; Dr.コトー診療所2004: 島を挙げての祭りのさなか星野昌代が家で倒れているのを、診療所から戻った娘の彩佳が発見した。コトーの緊急手術により一命を取り留めたものの、脳内出血の後遺症が残り、右半身が不自由になってしまう。昌代の異変に気付かなかったことで、夫の正一や彩佳は後々まで自分を責め続けることになる。一方、コトーに憧れ医師を目指す島の少年、原剛洋は島を出て東京の私立中学受験を決意する。漁師では充分な学資が得られないと考えた父の剛利は、漁船を手放し本土（沖縄本島）に出稼ぎに行く決断をする。; Dr.コトー診療所2006: 本土から志木那島への船内で一人の女性が数人の男に絡まれ、仲裁に入った村長が突き飛ばされた衝撃で頭を強打。港で待機していたコトーらが診療所へ搬送する。理学療法士の資格取得のため上京した彩佳に代わり島の新たな看護師として赴任する予定の仲井ミナも成り行きから緊急手術に立ち会うが、初めて医療現場を直視したショックから気を失ってしまう。そんな折、彩佳が乳がんを患っていることが発覚。家族や島民に心配をかけまいと東京で独り手術を受けることを決意した彩佳であったが、主治医の鳴海から連絡を受けたコトーは電話で彩佳の本心を聞き、彩佳の手術のために東京へ赴く。自身の妻を執刀した過去を持つ鳴海より、身内同然の彩佳を執刀することへの覚悟を問われたコトーは一瞬動揺するが、手術は無事に成功。コトーは再び島の診療所でミナや和田らと共に、困難を乗り越え帰島する彩佳に思いを馳せては日々島民の治療に奮闘する。","Dr.コトー診療所 (テレビドラマ)","REVISED","0.000"
"0307","standup","STAND UP!!","http://www.tbs.co.jp/standup/","金曜22：00〜22：54　（全11回）　","Fri","22:00","22:54","TBS","11","11","14.00,12.30,11.60,7.50,9.70,10.40,7.90,8.40,8.90,11.30,9.90","7/4,7/11,7/18,7/25,8/1,8/8,8/15,8/22,8/29,9/5,9/12","10.17","二宮和也,山下智久,鈴木杏,成宮寛貴,小栗旬,釈由美子,的場浩司,加藤貴子,松本莉緒,塚本高史,ベッキー,西田尚美,杉田かおる,酒井敏也,清水章吾,段田安則,片平なぎさ","石丸彰彦","","堤幸彦,加藤新","金子ありさ","","嵐,『言葉より大切なもの』","","","","","","","","正平と親友の健吾、隼人、功司の4人は童貞を卒業することを心から願っている戸越高校2年生。ある日、正平は図書室で女性の下着を発見し、後に同級生の田中が彼女と性行為をしていたことが判明。そのことから4人は戸越高校最後の童貞4人であることが発覚する。そして、11年前に引越していった幼馴染で、当時4人のマドンナであった千絵が誰にも言えないある大きな悩みを抱えて突然現れる。","Stand Up!! (テレビドラマ)","REVISED","0.000"
"0307","suika","すいか","http://www.ntv.co.jp/suika/","土曜21：00〜21：54　（全10回）　","Sat","21:00","21:54","日本テレビ","10","10","10.60,10.60,9.60,9.60,9.50,8.90,6.60,8.10,8.40,7.50","7/12,7/19,7/26,8/2,8/9,8/16,8/30,9/6,9/13,9/20","8.94","小林聡美,ともさかりえ,市川美日子,高橋克実,金子貴俊,もたいまさこ,白石加代子,小泉今日子,浅岡ルリ子","河野英裕","","佐藤東弥,吉野洋,佐久間紀佳","木皿泉","","大塚愛,『桃ノ花ビラ』","","","","","","","","早川基子は信用金庫に勤めるOL。34歳になった今でも結婚もせず、親離れも出来ずに平凡な日々を送っていた。そんなある日、数少ない同期であった馬場ちゃんが3億円を横領していたことが発覚し、逃走したことから物語は展開する。逃走を続ける中、日常の何気ない幸せに気付く馬場ちゃん。一方、「ハピネス三茶」という下宿屋で、エロ漫画家の亀山絆、大学教授の崎谷夏子、大家の芝本ゆかなどの同居人との交流を通して変化していく基子を対照的に描いている。","すいか (テレビドラマ)","REVISED","0.000"
"0307","motokare","元カレ","http://www.tbs.co.jp/motokare/","日曜21：00〜21：54　（全10回）　","Sun","21:00","21:54","TBS","10","10","18.00,18.60,17.10,14.50,14.60,13.80,15.80,14.90,14.70,15.10","7/6,7/13,7/20,7/27,8/3,8/10,8/17,8/24,9/7,9/14","15.71","堂本剛,広末涼子,内山理名,天野ひろゆき,ソニン,金田明夫,斉藤祥太,市毛良江,佐々木蔵之介,角野卓造","伊藤一尋","","今井夏木,三城真一","小松江里子","","Kinki Kids,『薄荷キャンディー』","","","","","","","","NO_SYNOPSIS","元カレ","ORIGINAL","0.000"
"0401","beginner","ビギナー","http://www.fujitv.co.jp/beginner/","月曜21：00〜21：54　（全11回）　","Mon","21:00","21:54","フジテレビ","11","11","15.60,16.40,16.60,13.50,18.00,18.30,15.40,15.50,12.20,15.30,16.90","10/6,10/13,10/20,10/27,11/3,11/10,11/17,11/24,12/1,12/8,12/15","15.79","ミムラ,オダギリジョー,堤真一,松雪泰子,我修院達也,横山めぐみ,奥菜恵,北村総一朗,北村亜里沙,井上訓子","山口雅俊","","水田成英,川村泰祐","水橋文美江","","カーペンターズ,『トップ・オブ・ザ・ワールド』","","","","","","","",": 司法試験合格者は公務員に準じた身分で'''司法修習生'''となり1年半の間本作のドラマ放映当時の法律による。現在は1年。、実際の判例を元にした授業を受ける。 優秀な学生は大卒で司法試験に合格するが、社会人経験を積んだ後に合格する者、浪人期間の後に晴れて合格する者、主婦業の傍らで勉強して合格する者など人それぞれで、修習生たちは年齢も経歴も異なる。このドラマはそんな司法修習生たちの物語である。: 家電会社の苦情処理担当の元OLで、たまたま司法試験に合格してしまった'''楓由子'''は物事を納得いくまで考えてしまうせいで少々鈍くさい。ある課題で「強要罪」と「強制わいせつ罪」のいずれが該当するかの判断に迷ったせいで課題の提出が遅れてしまい、授業後に予定されていたパーティへの出席が遅れてしまう。パーティの席には二次会に誰からも誘われなかった7人の修習生たちが居残っていた。授業で馬鹿丸出しの発言をして呆れられた'''羽佐間旬'''。勤めていた会社をリストラされかけ、娘の応援で司法試験に当期最年長合格した'''崎田和康'''。授業中に彼氏とのやりとりで携帯電話をいじり教官から叱責された'''松永鈴希'''。僅かな仕送りと警備員のアルバイトで苦労の末に合格した'''田家六太郎'''。主婦業の合間に勉強して合格した一児の母'''黒沢圭子'''。教官から経歴を問われてもはぐらかした“謎の美女”'''森乃望'''。そして、週刊誌に業者からの接待を暴露され収賄容疑で財務省を追われた元エリート官僚の'''桐原勇平'''らであった。望に問われた勇平が二次会の場所を知っていると嘘をついたため、由子ら7人は勇平の後に続いて二次会に向かう。だが結局、場所を知らない勇平に連れ回された7人は課題の話題となり公園で勉強会を開く。彼らの出した共通の結論が「強制わいせつ罪が立証出来る」だった。ところが翌日の授業で厳しい女教官'''沢口裕子'''から'''「強制わいせつ罪が立証出来ると書いたアホが8人いる」'''と真っ向否定され、簡潔な模範解答をした'''田中一郎'''のコピーを貰って復習しなさいと命じられる。: 旬は沢口の言葉を真に受けて田中の回答をコピーして貰うが、勇平は受け取ろうとしない。東大在学中、箔をつけるために司法試験に合格していた彼にとっては今更学生の真似事など馬鹿馬鹿しくてやっていられないのだった。望を中心にまとまった他の7人はそのまま勉強会を開くことにし、勇平も渋々そこに参加する。その席で他の誰もが顛末を知る勇平以外の7人はそれぞれの身の上を語る。鈴希は現役合格者だが大学時代に裕福な親からマンションを与えられるなど苦労知らずだが、家族に関する悩みを抱えていた。望は「元ヤクザの愛人」でそうした荒んだ生活と縁を切るため独学で勉強して司法試験に合格した。敬愛する祖母のため高校中退の元ヤンキーながら5年間の独学の末に合格した旬の発言を露骨に馬鹿にしていた勇平は旬と一触即発の状態に。すると望が突如席を立ってしまう。勇平も帰ろうとするのだが、望は牛丼の包みを抱えて戻ってくる。授業中、教官に「つゆだく」を質問された勇平が咄嗟に答えられず、失笑されたのを気にしていたので望は「私も食べたことはない」と買ってきたのだった。そんな望に勇平は好意を抱くようになる。翌日、由子は沢口から回答に余計なことを付け加えていると怒られ、簡単な質問にも答えられず退席を命じられる。由子を庇ったのは同じ釜のメシならぬ「つゆだく牛丼」を食った仲の7人だった。落ち込む由子を励ますため旬は祖母から貰った手作りの栞をプレゼント。由子は旬に淡い恋心を抱くのだが、旬は勉強を優先するため「恋愛禁止」を宣言していた。彼氏と二人で司法試験に挑んだものの自分だけが合格したことで結局別れることになった鈴季も旬の優しさに惹かれる。: こうして脱線ばかりだが、なぜか鋭いところをつく「アホヤンズ」と呼ばれる劣等生グループが誕生するのだった。","ビギナー (テレビドラマ)","REVISED","0.000"
